Results Table 1


Results Table 2


Time,Displacement,Force,Compressive displacement,Compressive strain (Displacement),Compressive stress,PIP count
"0.5600","0.4683","0.0100","0.4683","1.1708","1.0043","0.0000"
"0.5800","0.4846","0.0108","0.4846","1.2115","1.0772","0.0000"
"0.6000","0.5011","0.0115","0.5011","1.2529","1.1493","0.0000"
"0.6200","0.5177","0.0122","0.5177","1.2942","1.2172","0.0000"
"0.6400","0.5347","0.0129","0.5347","1.3367","1.2884","0.0000"
"0.6600","0.5513","0.0136","0.5513","1.3783","1.3573","0.0000"
"0.6800","0.5683","0.0143","0.5683","1.4208","1.4263","0.0000"
"0.7000","0.5852","0.0150","0.5852","1.4630","1.4954","0.0000"
"0.7200","0.6017","0.0157","0.6017","1.5043","1.5714","0.0000"
"0.7400","0.6181","0.0164","0.6181","1.5453","1.6408","0.0000"
"0.7600","0.6348","0.0170","0.6348","1.5870","1.7049","0.0000"
"0.7800","0.6518","0.0177","0.6518","1.6295","1.7672","0.0000"
"0.8000","0.6684","0.0183","0.6684","1.6711","1.8310","0.0000"
"0.8200","0.6851","0.0190","0.6851","1.7127","1.8966","0.0000"
"0.8400","0.7016","0.0197","0.7016","1.7540","1.9656","0.0000"
"0.8600","0.7181","0.0203","0.7181","1.7953","2.0337","0.0000"
"0.8800","0.7345","0.0210","0.7345","1.8364","2.0984","0.0000"
"0.9000","0.7514","0.0217","0.7514","1.8786","2.1653","0.0000"
"0.9200","0.7684","0.0223","0.7684","1.9211","2.2338","0.0000"
"0.9400","0.7851","0.0230","0.7851","1.9627","2.3000","0.0000"
"0.9600","0.8017","0.0237","0.8017","2.0043","2.3672","0.0000"
"0.9800","0.8182","0.0243","0.8182","2.0456","2.4331","0.0000"
"1.0000","0.8347","0.0250","0.8347","2.0866","2.5031","0.0000"
"1.0200","0.8513","0.0257","0.8513","2.1282","2.5698","0.0000"
"1.0400","0.8678","0.0264","0.8678","2.1696","2.6371","0.0000"
"1.0600","0.8847","0.0271","0.8847","2.2118","2.7061","0.0000"
"1.0800","0.9016","0.0277","0.9016","2.2540","2.7668","0.0000"
"1.1000","0.9186","0.0283","0.9186","2.2965","2.8328","0.0000"
"1.1200","0.9352","0.0291","0.9352","2.3381","2.9054","0.0000"
"1.1400","0.9515","0.0298","0.9515","2.3788","2.9800","0.0000"
"1.1600","0.9682","0.0305","0.9682","2.4204","3.0515","0.0000"
"1.1800","0.9848","0.0312","0.9848","2.4620","3.1196","0.0000"
"1.2000","1.0016","0.0319","1.0016","2.5040","3.1897","0.0000"
"1.2200","1.0182","0.0326","1.0182","2.5456","3.2617","0.0000"
"1.2400","1.0352","0.0334","1.0352","2.5881","3.3355","0.0000"
"1.2600","1.0518","0.0341","1.0518","2.6294","3.4066","0.0000"
"1.2800","1.0680","0.0347","1.0680","2.6701","3.4738","0.0000"
"1.3000","1.0847","0.0354","1.0847","2.7117","3.5413","0.0000"
"1.3200","1.1013","0.0361","1.1013","2.7534","3.6132","0.0000"
"1.3400","1.1181","0.0369","1.1181","2.7953","3.6865","0.0000"
"1.3600","1.1349","0.0376","1.1349","2.8372","3.7593","0.0000"
"1.3800","1.1517","0.0383","1.1517","2.8794","3.8306","0.0000"
"1.4000","1.1684","0.0390","1.1684","2.9210","3.9006","0.0000"
"1.4200","1.1848","0.0397","1.1848","2.9620","3.9684","0.0000"
"1.4400","1.2013","0.0405","1.2013","3.0033","4.0473","0.0000"
"1.4600","1.2181","0.0412","1.2181","3.0452","4.1207","0.0000"
"1.4800","1.2350","0.0419","1.2350","3.0874","4.1910","0.0000"
"1.5000","1.2515","0.0426","1.2515","3.1288","4.2620","0.0000"
"1.5200","1.2683","0.0434","1.2683","3.1707","4.3352","0.0000"
"1.5400","1.2850","0.0441","1.2850","3.2126","4.4068","0.0000"
"1.5600","1.3014","0.0448","1.3014","3.2536","4.4754","0.0000"
"1.5800","1.3180","0.0454","1.3180","3.2949","4.5446","0.0000"
"1.6000","1.3346","0.0461","1.3346","3.3365","4.6109","0.0000"
"1.6200","1.3515","0.0468","1.3515","3.3788","4.6793","0.0000"
"1.6400","1.3683","0.0475","1.3683","3.4207","4.7536","0.0000"
"1.6600","1.3849","0.0482","1.3849","3.4623","4.8238","0.0000"
"1.6800","1.4014","0.0489","1.4014","3.5036","4.8896","0.0000"
"1.7000","1.4178","0.0496","1.4178","3.5446","4.9577","0.0000"
"1.7200","1.4347","0.0503","1.4347","3.5868","5.0300","0.0000"
"1.7400","1.4514","0.0511","1.4514","3.6284","5.1097","0.0000"
"1.7600","1.4683","0.0519","1.4683","3.6706","5.1901","0.0000"
"1.7800","1.4850","0.0527","1.4850","3.7126","5.2685","0.0000"
"1.8000","1.5018","0.0535","1.5018","3.7545","5.3483","0.0000"
"1.8200","1.5183","0.0543","1.5183","3.7958","5.4312","0.0000"
"1.8400","1.5347","0.0552","1.5347","3.8368","5.5159","0.0000"
"1.8600","1.5511","0.0560","1.5511","3.8778","5.5952","0.0000"
"1.8800","1.5679","0.0567","1.5679","3.9197","5.6741","0.0000"
"1.9000","1.5849","0.0576","1.5849","3.9622","5.7555","0.0000"
"1.9200","1.6017","0.0584","1.6017","4.0041","5.8383","0.0000"
"1.9400","1.6184","0.0592","1.6184","4.0461","5.9197","0.0000"
"1.9600","1.6351","0.0600","1.6351","4.0877","6.0007","0.0000"
"1.9800","1.6516","0.0608","1.6516","4.1290","6.0813","0.0000"
"2.0000","1.6681","0.0616","1.6681","4.1703","6.1622","0.0000"
"2.0200","1.6845","0.0624","1.6845","4.2113","6.2418","0.0000"
"2.0400","1.7013","0.0632","1.7013","4.2532","6.3220","0.0000"
"2.0600","1.7182","0.0640","1.7182","4.2955","6.4015","0.0000"
"2.0800","1.7349","0.0648","1.7349","4.3374","6.4810","0.0000"
"2.1000","1.7517","0.0656","1.7517","4.3793","6.5619","0.0000"
"2.1200","1.7682","0.0664","1.7682","4.4206","6.6433","0.0000"
"2.1400","1.7848","0.0673","1.7848","4.4619","6.7269","0.0000"
"2.1600","1.8013","0.0681","1.8013","4.5032","6.8109","0.0000"
"2.1800","1.8181","0.0689","1.8181","4.5451","6.8948","0.0000"
"2.2000","1.8347","0.0697","1.8347","4.5868","6.9712","0.0000"
"2.2200","1.8512","0.0705","1.8512","4.6281","7.0502","0.0000"
"2.2400","1.8683","0.0713","1.8683","4.6709","7.1321","0.0000"
"2.2600","1.8852","0.0722","1.8852","4.7131","7.2173","0.0000"
"2.2800","1.9019","0.0730","1.9019","4.7547","7.2986","0.0000"
"2.3000","1.9185","0.0738","1.9185","4.7963","7.3793","0.0000"
"2.3200","1.9349","0.0746","1.9349","4.8373","7.4618","0.0000"
"2.3400","1.9517","0.0755","1.9517","4.8792","7.5464","0.0000"
"2.3600","1.9682","0.0763","1.9682","4.9206","7.6299","0.0000"
"2.3800","1.9849","0.0771","1.9849","4.9622","7.7131","0.0000"
"2.4000","2.0015","0.0779","2.0015","5.0038","7.7942","0.0000"
"2.4200","2.0180","0.0788","2.0180","5.0451","7.8764","0.0000"
"2.4400","2.0347","0.0796","2.0347","5.0867","7.9625","0.0000"
"2.4600","2.0515","0.0805","2.0515","5.1286","8.0452","0.0000"
"2.4800","2.0682","0.0813","2.0682","5.1705","8.1285","0.0000"
"2.5000","2.0850","0.0822","2.0850","5.2124","8.2209","0.0000"
"2.5200","2.1017","0.0830","2.1017","5.2544","8.3010","0.0000"
"2.5400","2.1182","0.0838","2.1182","5.2954","8.3825","0.0000"
"2.5600","2.1348","0.0846","2.1348","5.3370","8.4634","0.0000"
"2.5800","2.1514","0.0855","2.1514","5.3786","8.5508","0.0000"
"2.6000","2.1682","0.0864","2.1682","5.4205","8.6373","0.0000"
"2.6200","2.1850","0.0872","2.1850","5.4624","8.7242","0.0000"
"2.6400","2.2016","0.0881","2.2016","5.5040","8.8101","0.0000"
"2.6600","2.2184","0.0889","2.2184","5.5460","8.8906","0.0000"
"2.6800","2.2350","0.0897","2.2350","5.5876","8.9717","0.0000"
"2.7000","2.2513","0.0905","2.2513","5.6283","9.0514","0.0000"
"2.7200","2.2675","0.0913","2.2675","5.6687","9.1292","0.0000"
"2.7400","2.2839","0.0921","2.2839","5.7098","9.2102","0.0000"
"2.7600","2.3013","0.0929","2.3013","5.7531","9.2899","0.0000"
"2.7800","2.3185","0.0937","2.3185","5.7962","9.3679","0.0000"
"2.8000","2.3354","0.0945","2.3354","5.8384","9.4463","0.0000"
"2.8200","2.3520","0.0952","2.3520","5.8801","9.5233","0.0000"
"2.8400","2.3682","0.0959","2.3682","5.9205","9.5950","0.0000"
"2.8600","2.3846","0.0966","2.3846","5.9615","9.6603","0.0000"
"2.8800","2.4014","0.0972","2.4014","6.0034","9.7218","0.0000"
"2.9000","2.4183","0.0977","2.4183","6.0456","9.7665","0.0000"
"2.9200","2.4349","0.0979","2.4349","6.0872","9.7913","0.0000"
"2.9400","2.4517","0.0977","2.4517","6.1291","9.7743","0.0000"
"2.9600","2.4683","0.0974","2.4683","6.1708","9.7374","0.0000"
"2.9800","2.4850","0.0971","2.4850","6.2124","9.7111","0.0000"
"3.0000","2.5014","0.0970","2.5014","6.2534","9.7007","0.0000"
"3.0200","2.5180","0.0971","2.5180","6.2950","9.7120","0.0000"
"3.0400","2.5349","0.0974","2.5349","6.3372","9.7401","0.0000"
"3.0600","2.5514","0.0978","2.5514","6.3785","9.7762","0.0000"
"3.0800","2.5682","0.0982","2.5682","6.4205","9.8213","0.0000"
"3.1000","2.5849","0.0987","2.5849","6.4624","9.8662","0.0000"
"3.1200","2.6016","0.0991","2.6016","6.5040","9.9126","0.0000"
"3.1400","2.6180","0.0996","2.6180","6.5450","9.9599","0.0000"
"3.1600","2.6346","0.1001","2.6346","6.5866","10.0097","0.0000"
"3.1800","2.6515","0.1006","2.6515","6.6288","10.0560","0.0000"
"3.2000","2.6684","0.1010","2.6684","6.6710","10.1047","0.0000"
"3.2200","2.6849","0.1016","2.6849","6.7123","10.1585","0.0000"
"3.2400","2.7015","0.1021","2.7015","6.7537","10.2138","0.0000"
"3.2600","2.7181","0.1026","2.7181","6.7953","10.2640","0.0000"
"3.2800","2.7350","0.1032","2.7350","6.8375","10.3175","0.0000"
"3.3000","2.7518","0.1038","2.7518","6.8794","10.3752","0.0000"
"3.3200","2.7685","0.1043","2.7685","6.9213","10.4311","0.0000"
"3.3400","2.7853","0.1049","2.7853","6.9632","10.4879","0.0000"
"3.3600","2.8019","0.1054","2.8019","7.0048","10.5427","0.0000"
"3.3800","2.8185","0.1060","2.8185","7.0461","10.5986","0.0000"
"3.4000","2.8350","0.1065","2.8350","7.0875","10.6517","0.0000"
"3.4200","2.8514","0.1071","2.8514","7.1285","10.7084","0.0000"
"3.4400","2.8680","0.1076","2.8680","7.1701","10.7631","0.0000"
"3.4600","2.8848","0.1081","2.8848","7.2120","10.8134","0.0000"
"3.4800","2.9017","0.1087","2.9017","7.2542","10.8675","0.0000"
"3.5000","2.9186","0.1092","2.9186","7.2964","10.9237","0.0000"
"3.5200","2.9351","0.1098","2.9351","7.3377","10.9840","0.0000"
"3.5400","2.9516","0.1105","2.9516","7.3791","11.0484","0.0000"
"3.5600","2.9680","0.1111","2.9680","7.4201","11.1120","0.0000"
"3.5800","2.9848","0.1118","2.9848","7.4620","11.1757","0.0000"
"3.6000","3.0014","0.1124","3.0014","7.5036","11.2409","0.0000"
"3.6200","3.0182","0.1130","3.0182","7.5455","11.2953","0.0000"
"3.6400","3.0349","0.1136","3.0349","7.5871","11.3560","0.0000"
"3.6600","3.0517","0.1142","3.0517","7.6293","11.4165","0.0000"
"3.6800","3.0683","0.1147","3.0683","7.6707","11.4694","0.0000"
"3.7000","3.0847","0.1152","3.0847","7.7117","11.5161","0.0000"
"3.7200","3.1016","0.1156","3.1016","7.7539","11.5616","0.0000"
"3.7400","3.1180","0.1161","3.1180","7.7949","11.6060","0.0000"
"3.7600","3.1343","0.1165","3.1343","7.8356","11.6483","0.0000"
"3.7800","3.1513","0.1169","3.1513","7.8781","11.6926","0.0000"
"3.8000","3.1684","0.1174","3.1684","7.9209","11.7387","0.0000"
"3.8200","3.1850","0.1179","3.1850","7.9626","11.7898","0.0000"
"3.8400","3.2014","0.1184","3.2014","8.0036","11.8390","0.0000"
"3.8600","3.2181","0.1189","3.2181","8.0452","11.8894","0.0000"
"3.8800","3.2350","0.1194","3.2350","8.0874","11.9406","0.0000"
"3.9000","3.2517","0.1199","3.2517","8.1293","11.9936","0.0000"
"3.9200","3.2684","0.1204","3.2684","8.1709","12.0435","0.0000"
"3.9400","3.2852","0.1210","3.2853","8.2131","12.0992","0.0000"
"3.9600","3.3018","0.1216","3.3018","8.2544","12.1595","0.0000"
"3.9800","3.3183","0.1220","3.3183","8.2958","12.2036","0.0000"
"4.0000","3.3347","0.1225","3.3347","8.3368","12.2495","0.0000"
"4.0200","3.3514","0.1230","3.3514","8.3784","12.3003","0.0000"
"4.0400","3.3681","0.1235","3.3681","8.4203","12.3533","0.0000"
"4.0600","3.3849","0.1240","3.3849","8.4622","12.3992","0.0000"
"4.0800","3.4017","0.1244","3.4017","8.5041","12.4392","0.0000"
"4.1000","3.4184","0.1248","3.4184","8.5460","12.4789","0.0000"
"4.1200","3.4348","0.1251","3.4348","8.5871","12.5127","0.0000"
"4.1400","3.4514","0.1254","3.4514","8.6284","12.5426","0.0000"
"4.1600","3.4680","0.1257","3.4680","8.6700","12.5716","0.0000"
"4.1800","3.4849","0.1261","3.4849","8.7122","12.6098","0.0000"
"4.2000","3.5014","0.1265","3.5014","8.7535","12.6515","0.0000"
"4.2200","3.5182","0.1269","3.5182","8.7954","12.6908","0.0000"
"4.2400","3.5349","0.1273","3.5349","8.8373","12.7305","0.0000"
"4.2600","3.5515","0.1277","3.5515","8.8787","12.7687","0.0000"
"4.2800","3.5679","0.1280","3.5679","8.9197","12.8026","0.0000"
"4.3000","3.5846","0.1284","3.5846","8.9616","12.8391","0.0000"
"4.3200","3.6016","0.1288","3.6016","9.0041","12.8770","0.0000"
"4.3400","3.6184","0.1291","3.6184","9.0460","12.9119","0.0000"
"4.3600","3.6352","0.1295","3.6352","9.0879","12.9450","0.0000"
"4.3800","3.6517","0.1297","3.6517","9.1292","12.9726","0.0000"
"4.4000","3.6682","0.1300","3.6682","9.1706","13.0026","0.0000"
"4.4200","3.6848","0.1303","3.6848","9.2119","13.0270","0.0000"
"4.4400","3.7014","0.1305","3.7014","9.2535","13.0473","0.0000"
"4.4600","3.7182","0.1307","3.7182","9.2954","13.0716","0.0000"
"4.4800","3.7350","0.1310","3.7350","9.3376","13.0970","0.0000"
"4.5000","3.7517","0.1312","3.7517","9.3792","13.1249","0.0000"
"4.5200","3.7683","0.1315","3.7683","9.4208","13.1465","0.0000"
"4.5400","3.7850","0.1317","3.7850","9.4624","13.1704","0.0000"
"4.5600","3.8016","0.1319","3.8016","9.5041","13.1883","0.0000"
"4.5800","3.8182","0.1321","3.8182","9.5454","13.2084","0.0000"
"4.6000","3.8348","0.1323","3.8348","9.5870","13.2261","0.0000"
"4.6200","3.8517","0.1325","3.8517","9.6292","13.2451","0.0000"
"4.6400","3.8687","0.1327","3.8687","9.6717","13.2681","0.0000"
"4.6600","3.8852","0.1329","3.8852","9.7130","13.2884","0.0000"
"4.6800","3.9016","0.1331","3.9016","9.7540","13.3053","0.0000"
"4.7000","3.9183","0.1332","3.9183","9.7957","13.3222","0.0000"
"4.7200","3.9348","0.1334","3.9348","9.8370","13.3441","0.0000"
"4.7400","3.9514","0.1336","3.9514","9.8786","13.3634","0.0000"
"4.7600","3.9682","0.1338","3.9682","9.9205","13.3802","0.0000"
"4.7800","3.9851","0.1340","3.9851","9.9627","13.4008","0.0000"
"4.8000","4.0015","0.1342","4.0015","10.0037","13.4243","0.0000"
"4.8200","4.0179","0.1345","4.0179","10.0448","13.4470","0.0000"
"4.8400","4.0345","0.1347","4.0345","10.0864","13.4710","0.0000"
"4.8600","4.0512","0.1349","4.0512","10.1280","13.4919","0.0000"
"4.8800","4.0680","0.1351","4.0680","10.1699","13.5123","0.0000"
"4.9000","4.0850","0.1354","4.0850","10.2124","13.5382","0.0000"
"4.9200","4.1018","0.1356","4.1018","10.2546","13.5617","0.0000"
"4.9400","4.1185","0.1359","4.1185","10.2962","13.5863","0.0000"
"4.9600","4.1350","0.1361","4.1350","10.3375","13.6055","0.0000"
"4.9800","4.1514","0.1362","4.1514","10.3786","13.6240","0.0000"
"5.0000","4.1681","0.1365","4.1681","10.4202","13.6460","0.0000"
"5.0200","4.1848","0.1367","4.1848","10.4621","13.6680","0.0000"
"5.0400","4.2017","0.1369","4.2017","10.5043","13.6917","0.0000"
"5.0600","4.2184","0.1372","4.2184","10.5459","13.7151","0.0000"
"5.0800","4.2350","0.1374","4.2350","10.5875","13.7359","0.0000"
"5.1000","4.2515","0.1376","4.2515","10.6288","13.7645","0.0000"
"5.1200","4.2679","0.1379","4.2679","10.6699","13.7941","0.0000"
"5.1400","4.2846","0.1382","4.2846","10.7115","13.8197","0.0000"
"5.1600","4.3015","0.1384","4.3015","10.7537","13.8448","0.0000"
"5.1800","4.3182","0.1387","4.3182","10.7956","13.8743","0.0000"
"5.2000","4.3351","0.1390","4.3351","10.8378","13.9047","0.0000"
"5.2200","4.3519","0.1394","4.3519","10.8797","13.9362","0.0000"
"5.2400","4.3683","0.1397","4.3683","10.9207","13.9679","0.0000"
"5.2600","4.3846","0.1400","4.3846","10.9615","13.9978","0.0000"
"5.2800","4.4013","0.1403","4.4013","11.0034","14.0340","0.0000"
"5.3000","4.4181","0.1407","4.4181","11.0453","14.0710","0.0000"
"5.3200","4.4349","0.1411","4.4349","11.0872","14.1096","0.0000"
"5.3400","4.4516","0.1415","4.4516","11.1291","14.1478","0.0000"
"5.3600","4.4684","0.1418","4.4684","11.1710","14.1835","0.0000"
"5.3800","4.4850","0.1422","4.4850","11.2126","14.2208","0.0000"
"5.4000","4.5013","0.1425","4.5013","11.2534","14.2500","0.0000"
"5.4200","4.5180","0.1428","4.5180","11.2950","14.2828","0.0000"
"5.4400","4.5346","0.1432","4.5346","11.3366","14.3247","0.0000"
"5.4600","4.5516","0.1436","4.5516","11.3791","14.3606","0.0000"
"5.4800","4.5682","0.1439","4.5682","11.4204","14.3907","0.0000"
"5.5000","4.5849","0.1442","4.5849","11.4623","14.4209","0.0000"
"5.5200","4.6016","0.1446","4.6016","11.5039","14.4560","0.0000"
"5.5400","4.6182","0.1449","4.6182","11.5455","14.4950","0.0000"
"5.5600","4.6346","0.1453","4.6346","11.5866","14.5299","0.0000"
"5.5800","4.6514","0.1457","4.6514","11.6285","14.5650","0.0000"
"5.6000","4.6684","0.1460","4.6684","11.6710","14.5978","0.0000"
"5.6200","4.6852","0.1463","4.6852","11.7129","14.6323","0.0000"
"5.6400","4.7017","0.1467","4.7017","11.7542","14.6663","0.0000"
"5.6600","4.7182","0.1470","4.7182","11.7955","14.7003","0.0000"
"5.6800","4.7349","0.1473","4.7349","11.8371","14.7343","0.0000"
"5.7000","4.7513","0.1477","4.7513","11.8782","14.7667","0.0000"
"5.7200","4.7679","0.1480","4.7679","11.9198","14.8032","0.0000"
"5.7400","4.7849","0.1484","4.7849","11.9623","14.8448","0.0000"
"5.7600","4.8018","0.1489","4.8018","12.0045","14.8884","0.0000"
"5.7800","4.8186","0.1493","4.8186","12.0464","14.9299","0.0000"
"5.8000","4.8351","0.1497","4.8351","12.0877","14.9651","0.0000"
"5.8200","4.8516","0.1501","4.8516","12.1290","15.0096","0.0000"
"5.8400","4.8681","0.1505","4.8681","12.1703","15.0521","0.0000"
"5.8600","4.8844","0.1509","4.8844","12.2111","15.0893","0.0000"
"5.8800","4.9012","0.1512","4.9012","12.2530","15.1249","0.0000"
"5.9000","4.9182","0.1516","4.9182","12.2955","15.1642","0.0000"
"5.9200","4.9351","0.1521","4.9351","12.3377","15.2089","0.0000"
"5.9400","4.9516","0.1525","4.9516","12.3790","15.2527","0.0000"
"5.9600","4.9681","0.1529","4.9681","12.4203","15.2912","0.0000"
"5.9800","4.9849","0.1533","4.9849","12.4622","15.3329","0.0000"
"6.0000","5.0015","0.1537","5.0015","12.5039","15.3747","0.0000"
"6.0200","5.0182","0.1542","5.0182","12.5455","15.4158","0.0000"
"6.0400","5.0348","0.1546","5.0348","12.5871","15.4564","0.0000"
"6.0600","5.0517","0.1550","5.0517","12.6293","15.4969","0.0000"
"6.0800","5.0682","0.1553","5.0682","12.6706","15.5347","0.0000"
"6.1000","5.0845","0.1557","5.0845","12.7113","15.5685","0.0000"
"6.1200","5.1013","0.1560","5.1013","12.7532","15.6049","0.0000"
"6.1400","5.1182","0.1565","5.1182","12.7955","15.6451","0.0000"
"6.1600","5.1348","0.1568","5.1348","12.8371","15.6838","0.0000"
"6.1800","5.1514","0.1572","5.1514","12.8784","15.7236","0.0000"
"6.2000","5.1685","0.1576","5.1685","12.9212","15.7620","0.0000"
"6.2200","5.1851","0.1580","5.1851","12.9628","15.7980","0.0000"
"6.2400","5.2013","0.1583","5.2013","13.0032","15.8323","0.0000"
"6.2600","5.2179","0.1587","5.2179","13.0448","15.8680","0.0000"
"6.2800","5.2348","0.1590","5.2348","13.0870","15.9023","0.0000"
"6.3000","5.2517","0.1594","5.2517","13.1293","15.9402","0.0000"
"6.3200","5.2682","0.1598","5.2682","13.1706","15.9823","0.0000"
"6.3400","5.2851","0.1603","5.2851","13.2128","16.0259","0.0000"
"6.3600","5.3019","0.1607","5.3019","13.2547","16.0696","0.0000"
"6.3800","5.3182","0.1611","5.3182","13.2954","16.1131","0.0000"
"6.4000","5.3347","0.1615","5.3347","13.3367","16.1532","0.0000"
"6.4200","5.3516","0.1620","5.3516","13.3789","16.1951","0.0000"
"6.4400","5.3685","0.1624","5.3685","13.4211","16.2390","0.0000"
"6.4600","5.3850","0.1628","5.3850","13.4625","16.2797","0.0000"
"6.4800","5.4016","0.1632","5.4016","13.5041","16.3215","0.0000"
"6.5000","5.4184","0.1636","5.4184","13.5460","16.3649","0.0000"
"6.5200","5.4349","0.1640","5.4349","13.5873","16.3970","0.0000"
"6.5400","5.4512","0.1644","5.4512","13.6280","16.4356","0.0000"
"6.5600","5.4679","0.1648","5.4679","13.6697","16.4781","0.0000"
"6.5800","5.4847","0.1653","5.4847","13.7119","16.5258","0.0000"
"6.6000","5.5014","0.1657","5.5014","13.7535","16.5740","0.0000"
"6.6200","5.5180","0.1662","5.5180","13.7951","16.6155","0.0000"
"6.6400","5.5349","0.1666","5.5349","13.8373","16.6554","0.0000"
"6.6600","5.5516","0.1669","5.5516","13.8789","16.6939","0.0000"
"6.6800","5.5681","0.1673","5.5681","13.9202","16.7276","0.0000"
"6.7000","5.5845","0.1676","5.5845","13.9612","16.7590","0.0000"
"6.7200","5.6015","0.1679","5.6015","14.0038","16.7919","0.0000"
"6.7400","5.6185","0.1683","5.6185","14.0463","16.8302","0.0000"
"6.7600","5.6351","0.1687","5.6351","14.0879","16.8672","0.0000"
"6.7800","5.6517","0.1690","5.6517","14.1292","16.9012","0.0000"
"6.8000","5.6682","0.1693","5.6682","14.1705","16.9332","0.0000"
"6.8200","5.6848","0.1697","5.6848","14.2121","16.9653","0.0000"
"6.8400","5.7014","0.1700","5.7014","14.2534","16.9955","0.0000"
"6.8600","5.7181","0.1702","5.7181","14.2953","17.0220","0.0000"
"6.8800","5.7350","0.1706","5.7350","14.3376","17.0628","0.0000"
"6.9000","5.7518","0.1710","5.7518","14.3795","17.0956","0.0000"
"6.9200","5.7682","0.1713","5.7682","14.4205","17.1265","0.0000"
"6.9400","5.7848","0.1716","5.7848","14.4621","17.1608","0.0000"
"6.9600","5.8015","0.1720","5.8015","14.5037","17.1957","0.0000"
"6.9800","5.8179","0.1723","5.8179","14.5447","17.2285","0.0000"
"7.0000","5.8345","0.1726","5.8345","14.5864","17.2584","0.0000"
"7.0200","5.8515","0.1729","5.8515","14.6289","17.2922","0.0000"
"7.0400","5.8684","0.1733","5.8684","14.6711","17.3303","0.0000"
"7.0600","5.8850","0.1737","5.8850","14.7124","17.3652","0.0000"
"7.0800","5.9015","0.1740","5.9015","14.7537","17.3993","0.0000"
"7.1000","5.9181","0.1743","5.9181","14.7953","17.4345","0.0000"
"7.1200","5.9349","0.1747","5.9349","14.8372","17.4687","0.0000"
"7.1400","5.9514","0.1750","5.9514","14.8785","17.5018","0.0000"
"7.1600","5.9682","0.1753","5.9682","14.9205","17.5333","0.0000"
"7.1800","5.9851","0.1757","5.9851","14.9627","17.5674","0.0000"
"7.2000","6.0017","0.1760","6.0017","15.0043","17.5999","0.0000"
"7.2200","6.0182","0.1763","6.0182","15.0456","17.6326","0.0000"
"7.2400","6.0348","0.1766","6.0348","15.0869","17.6574","0.0000"
"7.2600","6.0515","0.1768","6.0515","15.1288","17.6799","0.0000"
"7.2800","6.0682","0.1770","6.0682","15.1704","17.6992","0.0000"
"7.3000","6.0851","0.1772","6.0851","15.2126","17.7214","0.0000"
"7.3200","6.1018","0.1774","6.1018","15.2545","17.7415","0.0000"
"7.3400","6.1186","0.1776","6.1186","15.2965","17.7584","0.0000"
"7.3600","6.1349","0.1778","6.1349","15.3372","17.7752","0.0000"
"7.3800","6.1513","0.1779","6.1513","15.3782","17.7904","0.0000"
"7.4000","6.1679","0.1781","6.1679","15.4198","17.8098","0.0000"
"7.4200","6.1847","0.1783","6.1847","15.4617","17.8315","0.0000"
"7.4400","6.2016","0.1785","6.2016","15.5039","17.8537","0.0000"
"7.4600","6.2183","0.1788","6.2183","15.5459","17.8766","0.0000"
