 ,Label,Area,Mean,Min,Max,X,Y,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,201221_gelatin_01_10x.nd2 - C=0,65708.043,18023.832,7382,31737,626.856,703.612,1544.167,762.225,109.760,112.893,0.346,6.944,0.144,0.960
